ID;MONTO_FRAUDE;FECHA_INICIAL;FECHA_DETECCION;N_OPERACIONES;TIPO_PRODUCTO ;FLAG_CLIENTE_EMPRESA;N_FRAUDES_ANTERIORES
5538;137317;03-04-2023;04-04-2023;5;TARJETA_DEBITO;0;0
5539;197106;03-04-2023;06-04-2023;4;TARJETA_CREDITO;0;0
5540;47138;04-04-2023;08-04-2023;1;TARJETA_DEBITO;0;0
5541;160335;04-04-2023;05-04-2023;4;TARJETA_CREDITO;0;0
5542;133630;04-04-2023;08-04-2023;1;TARJETA_DEBITO;0;0
5543;124850;04-04-2023;05-04-2023;4;TARJETA_DEBITO;0;0
5544;138451;04-04-2023;10-04-2023;4;TARJETA_CREDITO;0;0
5545;112854;04-04-2023;10-04-2023;4;TARJETA_CREDITO;0;0
5546;75045;04-04-2023;10-04-2023;3;TARJETA_CREDITO;0;0
5547;161496;04-04-2023;05-04-2023;2;TARJETA_CREDITO;0;0
5548;731230;04-04-2023;08-04-2023;9;TARJETA_CREDITO;0;5
5549;458618;04-04-2023;10-04-2023;8;TARJETA_CREDITO;1;1
5550;696957;04-04-2023;10-04-2023;4;TARJETA_CREDITO;1;7
5551;700525;04-04-2023;06-04-2023;6;TARJETA_CREDITO;1;7
5552;7698396;04-04-2023;10-04-2023;70;TARJETA_CREDITO;1;1
5553;94705;05-04-2023;10-04-2023;1;TARJETA_CREDITO;0;0
5554;11654;05-04-2023;09-04-2023;1;TARJETA_CREDITO;0;0
5555;57377;05-04-2023;06-04-2023;3;TARJETA_CREDITO;0;0
5556;100138;05-04-2023;08-04-2023;4;TARJETA_CREDITO;0;0
5557;86188;05-04-2023;09-04-2023;3;TARJETA_CREDITO;0;0
5558;597713;05-04-2023;11-04-2023;9;TARJETA_CREDITO;0;7
5559;458988;05-04-2023;06-04-2023;5;TARJETA_DEBITO;0;0
5560;175636;06-04-2023;07-04-2023;5;TARJETA_CREDITO;0;0
5561;25530;06-04-2023;11-04-2023;1;TARJETA_CREDITO;0;0
5562;48599;06-04-2023;07-04-2023;2;TARJETA_CREDITO;0;0
5563;79439;06-04-2023;11-04-2023;4;TARJETA_CREDITO;0;0
5564;178564;06-04-2023;07-04-2023;4;TARJETA_DEBITO;0;0
5565;347700;06-04-2023;12-04-2023;9;TARJETA_CREDITO;0;5
5566;631292;06-04-2023;11-04-2023;5;TARJETA_CREDITO;1;4
5567;75349;07-04-2023;13-04-2023;3;TARJETA_DEBITO;0;0
5568;31211;07-04-2023;10-04-2023;5;TARJETA_CREDITO;0;0
5569;69460;07-04-2023;13-04-2023;3;TARJETA_CREDITO;0;0
5570;75507;07-04-2023;12-04-2023;9;TARJETA_DEBITO;0;1
5571;665633;07-04-2023;09-04-2023;4;TARJETA_CREDITO;0;9
5572;4317477;07-04-2023;11-04-2023;13;TARJETA_DEBITO;1;0
5573;1447304;07-04-2023;11-04-2023;71;TARJETA_CREDITO;1;5
5574;139580;08-04-2023;13-04-2023;2;TARJETA_CREDITO;0;0
5575;49395;08-04-2023;12-04-2023;1;TARJETA_CREDITO;0;0
5576;707686;08-04-2023;10-04-2023;9;TARJETA_CREDITO;0;7
5577;126357;08-04-2023;10-04-2023;1;TARJETA_CREDITO;0;10
5578;456642;08-04-2023;10-04-2023;3;TARJETA_CREDITO;0;8
5579;330503;08-04-2023;14-04-2023;9;TARJETA_DEBITO;0;9
5580;814776;08-04-2023;12-04-2023;2;TARJETA_CREDITO;0;10
5581;750334;08-04-2023;13-04-2023;10;TARJETA_CREDITO;1;6
5582;49444;09-04-2023;15-04-2023;2;TARJETA_CREDITO;0;0
5583;98915;09-04-2023;10-04-2023;4;TARJETA_CREDITO;0;0
5584;12814;09-04-2023;13-04-2023;2;TARJETA_DEBITO;0;0
5585;25260;09-04-2023;13-04-2023;2;TARJETA_CREDITO;0;0
5586;829979;09-04-2023;13-04-2023;2;TARJETA_CREDITO;0;9
5587;787809;09-04-2023;12-04-2023;5;TARJETA_CREDITO;0;7
5588;7796324;09-04-2023;12-04-2023;13;TARJETA_CREDITO;1;8
5589;175235;10-04-2023;11-04-2023;5;TARJETA_CREDITO;0;0
5590;93776;10-04-2023;14-04-2023;3;TARJETA_CREDITO;0;0
5591;103797;10-04-2023;13-04-2023;3;TARJETA_CREDITO;0;0
5592;32686;10-04-2023;12-04-2023;2;TARJETA_CREDITO;0;0
5593;170140;10-04-2023;12-04-2023;3;TARJETA_CREDITO;0;0
5594;19482;10-04-2023;12-04-2023;4;TARJETA_DEBITO;0;0
5595;192454;10-04-2023;14-04-2023;4;TARJETA_CREDITO;0;0
5596;623729;10-04-2023;14-04-2023;3;TARJETA_CREDITO;0;8
5597;378338;10-04-2023;12-04-2023;1;TARJETA_DEBITO;0;4
5598;9088286;10-04-2023;14-04-2023;54;TARJETA_CREDITO;1;7
5599;63404;11-04-2023;17-04-2023;1;TARJETA_DEBITO;0;0
5600;87652;11-04-2023;14-04-2023;1;TARJETA_CREDITO;0;0
5601;146788;11-04-2023;17-04-2023;2;TARJETA_CREDITO;0;0
5602;30267;11-04-2023;12-04-2023;5;TARJETA_CREDITO;0;0
5603;171038;11-04-2023;12-04-2023;4;TARJETA_DEBITO;0;0
5604;40481;11-04-2023;17-04-2023;4;TARJETA_DEBITO;0;0
5605;23040;11-04-2023;15-04-2023;3;TARJETA_CREDITO;0;0
5606;39705;11-04-2023;12-04-2023;7;TARJETA_DEBITO;0;10
5607;646009;11-04-2023;16-04-2023;10;TARJETA_CREDITO;0;7
5608;167093;11-04-2023;16-04-2023;4;TARJETA_CREDITO;1;0
5609;464771;11-04-2023;16-04-2023;3;TARJETA_CREDITO;1;0
5610;164215;12-04-2023;18-04-2023;1;TARJETA_CREDITO;0;0
5611;99859;12-04-2023;16-04-2023;3;TARJETA_CREDITO;0;0
5612;38612;12-04-2023;18-04-2023;4;TARJETA_CREDITO;0;0
5613;108518;12-04-2023;17-04-2023;5;TARJETA_CREDITO;0;0
5614;16923;12-04-2023;16-04-2023;3;TARJETA_CREDITO;0;0
5615;22241;12-04-2023;16-04-2023;5;TARJETA_DEBITO;0;0
5616;379422;12-04-2023;16-04-2023;4;TARJETA_CREDITO;0;10
5617;906254;12-04-2023;14-04-2023;7;TARJETA_CREDITO;0;10
5618;624826;12-04-2023;18-04-2023;3;TARJETA_CREDITO;0;8
5619;578096;12-04-2023;18-04-2023;9;TARJETA_CREDITO;1;7
5620;4604805;12-04-2023;16-04-2023;96;TARJETA_CREDITO;1;1
5621;112806;13-04-2023;17-04-2023;2;TARJETA_CREDITO;0;0
5622;54897;13-04-2023;17-04-2023;1;TARJETA_CREDITO;0;0
5623;135579;13-04-2023;18-04-2023;3;TARJETA_DEBITO;0;0
5624;71954;13-04-2023;15-04-2023;2;TARJETA_CREDITO;0;0
5625;143862;13-04-2023;19-04-2023;5;TARJETA_CREDITO;0;0
5626;782659;13-04-2023;16-04-2023;6;TARJETA_CREDITO;0;0
5627;496909;13-04-2023;19-04-2023;3;TARJETA_DEBITO;1;3
5628;98768;14-04-2023;18-04-2023;3;TARJETA_CREDITO;0;0
5629;139542;14-04-2023;20-04-2023;4;TARJETA_CREDITO;0;0
5630;161082;14-04-2023;17-04-2023;4;TARJETA_CREDITO;0;0
5631;21142;14-04-2023;16-04-2023;4;TARJETA_CREDITO;0;0
5632;711851;14-04-2023;19-04-2023;9;TARJETA_CREDITO;0;9
5633;376850;14-04-2023;20-04-2023;8;TARJETA_CREDITO;0;2
5634;429792;14-04-2023;15-04-2023;7;TARJETA_DEBITO;0;2
5635;8217005;14-04-2023;18-04-2023;35;TARJETA_CREDITO;1;2
5636;55615;15-04-2023;17-04-2023;3;TARJETA_CREDITO;0;0
5637;61101;15-04-2023;18-04-2023;5;TARJETA_CREDITO;0;0
5638;138594;15-04-2023;18-04-2023;5;TARJETA_CREDITO;0;0
5639;153055;15-04-2023;21-04-2023;1;TARJETA_CREDITO;0;0
5640;63531;15-04-2023;16-04-2023;1;TARJETA_CREDITO;0;0
5641;41635;15-04-2023;17-04-2023;2;TARJETA_CREDITO;0;0
5642;178709;15-04-2023;18-04-2023;2;TARJETA_CREDITO;0;0
5643;126696;15-04-2023;17-04-2023;5;TARJETA_CREDITO;0;0
5644;902721;15-04-2023;16-04-2023;8;TARJETA_CREDITO;0;2
5645;6046166;15-04-2023;17-04-2023;45;TARJETA_CREDITO;1;5
5646;103436;16-04-2023;21-04-2023;1;TARJETA_CREDITO;0;0
5647;195382;16-04-2023;19-04-2023;3;TARJETA_CREDITO;0;0
5648;105137;16-04-2023;17-04-2023;3;TARJETA_CREDITO;0;0
5649;80971;16-04-2023;21-04-2023;5;TARJETA_CREDITO;0;0
5650;105068;16-04-2023;22-04-2023;4;TARJETA_CREDITO;0;0
5651;283979;16-04-2023;21-04-2023;9;TARJETA_CREDITO;0;10
5652;841449;16-04-2023;17-04-2023;2;TARJETA_CREDITO;1;1
5653;3984902;16-04-2023;22-04-2023;44;TARJETA_CREDITO;1;7
5654;86146;17-04-2023;22-04-2023;3;TARJETA_CREDITO;0;0
5655;125662;17-04-2023;19-04-2023;4;TARJETA_CREDITO;0;0
5656;93907;17-04-2023;19-04-2023;2;TARJETA_CREDITO;0;0
5657;105977;17-04-2023;21-04-2023;3;TARJETA_CREDITO;0;0
5658;53388;17-04-2023;21-04-2023;5;TARJETA_CREDITO;0;0
5659;377331;17-04-2023;21-04-2023;2;TARJETA_CREDITO;0;1
5660;659136;17-04-2023;19-04-2023;3;TARJETA_CREDITO;0;3
5661;469793;17-04-2023;20-04-2023;5;TARJETA_CREDITO;0;8
5662;551453;17-04-2023;19-04-2023;5;TARJETA_CREDITO;0;7
5663;144543;17-04-2023;18-04-2023;4;TARJETA_CREDITO;1;3
5664;144583;18-04-2023;21-04-2023;3;TARJETA_CREDITO;0;0
5665;184694;18-04-2023;20-04-2023;1;TARJETA_CREDITO;0;0
5666;34306;18-04-2023;22-04-2023;5;TARJETA_CREDITO;0;0
5667;138897;18-04-2023;19-04-2023;4;TARJETA_DEBITO;0;0
5668;35757;18-04-2023;20-04-2023;4;TARJETA_CREDITO;0;0
5669;870255;18-04-2023;20-04-2023;10;TARJETA_CREDITO;0;2
5670;267295;18-04-2023;23-04-2023;2;TARJETA_DEBITO;0;7
5671;534183;18-04-2023;20-04-2023;4;TARJETA_CREDITO;0;4
5672;794385;18-04-2023;21-04-2023;9;TARJETA_CREDITO;1;5
5673;56087;19-04-2023;21-04-2023;4;TARJETA_CREDITO;0;0
5674;37134;19-04-2023;24-04-2023;3;TARJETA_CREDITO;0;0
5675;139988;19-04-2023;24-04-2023;2;TARJETA_CREDITO;0;0
5676;73808;19-04-2023;21-04-2023;3;TARJETA_CREDITO;0;0
5677;116189;19-04-2023;22-04-2023;1;TARJETA_CREDITO;0;0
5678;68346;19-04-2023;25-04-2023;3;TARJETA_CREDITO;0;0
5679;22846;19-04-2023;22-04-2023;5;TARJETA_CREDITO;0;0
5680;157043;19-04-2023;21-04-2023;1;TARJETA_DEBITO;0;0
5681;159489;19-04-2023;25-04-2023;5;TARJETA_CREDITO;0;0
5682;91691;19-04-2023;25-04-2023;1;TARJETA_CREDITO;0;0
5683;300498;19-04-2023;21-04-2023;2;TARJETA_CREDITO;0;8
5684;171495;20-04-2023;26-04-2023;2;TARJETA_CREDITO;0;0
5685;164801;20-04-2023;22-04-2023;4;TARJETA_CREDITO;0;0
5686;531412;20-04-2023;25-04-2023;9;TARJETA_CREDITO;0;10
5687;449279;20-04-2023;22-04-2023;4;TARJETA_CREDITO;0;5
5688;1813973;20-04-2023;23-04-2023;85;TARJETA_DEBITO;1;8
5689;82783;21-04-2023;23-04-2023;4;TARJETA_CREDITO;0;0
5690;60187;21-04-2023;26-04-2023;5;TARJETA_CREDITO;0;0
5691;198024;21-04-2023;22-04-2023;4;TARJETA_CREDITO;0;0
5692;75223;21-04-2023;23-04-2023;5;TARJETA_CREDITO;0;0
5693;110636;21-04-2023;26-04-2023;2;TARJETA_CREDITO;0;0
5694;74373;21-04-2023;24-04-2023;3;TARJETA_CREDITO;0;0
5695;134624;21-04-2023;24-04-2023;2;TARJETA_CREDITO;0;0
5696;85499;21-04-2023;27-04-2023;5;TARJETA_DEBITO;0;0
5697;770228;21-04-2023;22-04-2023;7;TARJETA_CREDITO;1;0
5698;8340653;21-04-2023;24-04-2023;25;TARJETA_DEBITO;1;9
5699;21662;22-04-2023;23-04-2023;3;TARJETA_CREDITO;0;0
5700;109289;22-04-2023;23-04-2023;3;TARJETA_CREDITO;0;0
5701;166945;22-04-2023;25-04-2023;5;TARJETA_CREDITO;0;0
5702;154025;22-04-2023;23-04-2023;4;TARJETA_CREDITO;0;0
5703;136603;22-04-2023;28-04-2023;4;TARJETA_CREDITO;0;0
5704;138843;22-04-2023;24-04-2023;3;TARJETA_CREDITO;0;0
5705;400257;22-04-2023;25-04-2023;9;TARJETA_CREDITO;0;9
5706;743641;22-04-2023;27-04-2023;8;TARJETA_CREDITO;0;10
5707;35865;23-04-2023;25-04-2023;4;TARJETA_CREDITO;0;0
5708;175591;23-04-2023;26-04-2023;4;TARJETA_CREDITO;0;0
5709;196023;23-04-2023;25-04-2023;5;TARJETA_CREDITO;0;0
5710;26438;23-04-2023;27-04-2023;5;TARJETA_CREDITO;0;0
5711;117446;23-04-2023;28-04-2023;3;TARJETA_CREDITO;0;0
5712;60953;23-04-2023;25-04-2023;4;TARJETA_CREDITO;0;0
5713;54413;23-04-2023;26-04-2023;4;TARJETA_DEBITO;0;0
5714;897134;23-04-2023;28-04-2023;1;TARJETA_CREDITO;0;9
5715;593290;23-04-2023;28-04-2023;5;TARJETA_CREDITO;1;1
5716;9399692;23-04-2023;24-04-2023;72;TARJETA_CREDITO;1;8
5717;197779;24-04-2023;27-04-2023;2;TARJETA_CREDITO;0;0
5718;148577;24-04-2023;27-04-2023;3;TARJETA_CREDITO;0;0
5719;39939;24-04-2023;25-04-2023;5;TARJETA_CREDITO;0;0
5720;92642;24-04-2023;30-04-2023;3;TARJETA_CREDITO;0;0
5721;174147;24-04-2023;26-04-2023;9;TARJETA_CREDITO;1;9
5722;7659798;24-04-2023;27-04-2023;93;TARJETA_DEBITO;1;0
5723;136855;25-04-2023;28-04-2023;4;TARJETA_CREDITO;0;0
5724;162422;25-04-2023;26-04-2023;1;TARJETA_CREDITO;0;0
5725;42546;25-04-2023;28-04-2023;4;TARJETA_DEBITO;0;0
5726;150109;25-04-2023;29-04-2023;3;TARJETA_CREDITO;0;0
5727;158134;25-04-2023;26-04-2023;1;TARJETA_CREDITO;0;0
5728;160067;26-04-2023;30-04-2023;4;TARJETA_CREDITO;0;0
5729;66463;26-04-2023;27-04-2023;2;TARJETA_CREDITO;0;0
5730;59909;26-04-2023;01-05-2023;2;TARJETA_DEBITO;0;0
5731;198231;26-04-2023;28-04-2023;3;TARJETA_DEBITO;0;0
5732;127220;26-04-2023;02-05-2023;2;TARJETA_CREDITO;0;0
5733;73265;26-04-2023;02-05-2023;3;TARJETA_CREDITO;0;0
5734;118781;26-04-2023;01-05-2023;1;TARJETA_CREDITO;0;0
5735;152580;26-04-2023;30-04-2023;5;TARJETA_CREDITO;0;0
5736;322755;26-04-2023;01-05-2023;6;TARJETA_CREDITO;0;10
5737;338821;26-04-2023;27-04-2023;5;TARJETA_CREDITO;0;4
5738;487155;26-04-2023;30-04-2023;6;TARJETA_CREDITO;0;2
5739;519550;26-04-2023;01-05-2023;9;TARJETA_DEBITO;1;10
5740;6344305;26-04-2023;27-04-2023;60;TARJETA_CREDITO;1;4
5741;167920;27-04-2023;03-05-2023;1;TARJETA_DEBITO;0;0
5742;69981;27-04-2023;03-05-2023;4;TARJETA_DEBITO;0;0
5743;87555;27-04-2023;03-05-2023;1;TARJETA_DEBITO;0;0
5744;181497;27-04-2023;02-05-2023;5;TARJETA_CREDITO;0;0
5745;157683;27-04-2023;29-04-2023;4;TARJETA_CREDITO;0;0
5746;69070;27-04-2023;30-04-2023;2;TARJETA_CREDITO;0;0
5747;721992;27-04-2023;28-04-2023;6;TARJETA_CREDITO;0;5
5748;8409927;27-04-2023;29-04-2023;74;TARJETA_CREDITO;1;0
5749;17431;28-04-2023;30-04-2023;2;TARJETA_CREDITO;0;0
5750;135594;28-04-2023;30-04-2023;3;TARJETA_CREDITO;0;0
5751;73027;28-04-2023;02-05-2023;2;TARJETA_CREDITO;0;0
5752;112814;28-04-2023;02-05-2023;3;TARJETA_CREDITO;0;0
5753;61370;28-04-2023;04-05-2023;3;TARJETA_DEBITO;0;0
5754;11917;28-04-2023;30-04-2023;2;TARJETA_CREDITO;0;0
5755;105086;28-04-2023;29-04-2023;1;TARJETA_CREDITO;0;0
5756;442377;28-04-2023;02-05-2023;10;TARJETA_CREDITO;0;8
5757;983518;28-04-2023;04-05-2023;4;TARJETA_DEBITO;0;6
5758;841029;29-01-2023;03-02-2023;10;TARJETA_CREDITO;0;0
5759;194029;30-01-2023;03-02-2023;5;TARJETA_DEBITO;0;0
5760;70481;30-01-2023;31-01-2023;2;TARJETA_CREDITO;0;0
5761;88202;30-01-2023;01-02-2023;4;TARJETA_CREDITO;0;0
5762;24630;30-01-2023;02-02-2023;1;TARJETA_CREDITO;0;0
5763;190457;30-01-2023;04-02-2023;1;TARJETA_CREDITO;0;0
5764;179877;30-01-2023;05-02-2023;5;TARJETA_CREDITO;0;0
5765;137306;30-01-2023;04-02-2023;1;TARJETA_CREDITO;0;0
5766;25117;30-01-2023;05-02-2023;2;TARJETA_DEBITO;0;0
5767;934881;30-01-2023;31-01-2023;4;TARJETA_CREDITO;0;10
5768;893050;30-01-2023;01-02-2023;7;TARJETA_CREDITO;0;2
5769;222425;30-01-2023;03-02-2023;5;TARJETA_CREDITO;1;5
5770;580148;30-01-2023;02-02-2023;9;TARJETA_CREDITO;1;8
5771;36451;31-01-2023;01-02-2023;1;TARJETA_CREDITO;0;0
5772;111343;31-01-2023;06-02-2023;5;TARJETA_CREDITO;0;0
5773;104582;31-01-2023;05-02-2023;4;TARJETA_CREDITO;0;0
5774;30917;31-01-2023;02-02-2023;3;TARJETA_CREDITO;0;0
5775;622322;31-01-2023;04-02-2023;6;TARJETA_CREDITO;0;8
5776;147994;31-01-2023;03-02-2023;9;TARJETA_CREDITO;0;0
5777;197022;01-02-2023;02-02-2023;5;TARJETA_CREDITO;0;0
5778;47691;01-02-2023;04-02-2023;1;TARJETA_CREDITO;0;0
5779;30301;01-02-2023;05-02-2023;2;TARJETA_DEBITO;0;0
5780;148744;01-02-2023;06-02-2023;1;TARJETA_CREDITO;0;0
5781;166034;01-02-2023;03-02-2023;5;TARJETA_CREDITO;1;4
5782;6009810;01-02-2023;04-02-2023;10;TARJETA_CREDITO;1;0
5783;104241;02-02-2023;05-02-2023;4;TARJETA_CREDITO;0;0
5784;103997;02-02-2023;05-02-2023;1;TARJETA_DEBITO;0;0
5785;86751;02-02-2023;05-02-2023;5;TARJETA_CREDITO;0;0
5786;17130;02-02-2023;06-02-2023;1;TARJETA_CREDITO;0;0
5787;188492;03-02-2023;05-02-2023;5;TARJETA_CREDITO;0;0
5788;179404;03-02-2023;07-02-2023;4;TARJETA_CREDITO;0;0
5789;64274;03-02-2023;04-02-2023;2;TARJETA_CREDITO;0;0
5790;176383;03-02-2023;09-02-2023;3;TARJETA_CREDITO;0;0
5791;98331;03-02-2023;08-02-2023;3;TARJETA_CREDITO;0;0
5792;68318;03-02-2023;06-02-2023;5;TARJETA_CREDITO;0;0
5793;25763;03-02-2023;08-02-2023;2;TARJETA_CREDITO;0;0
5794;79607;03-02-2023;06-02-2023;4;TARJETA_CREDITO;0;0
5795;129570;03-02-2023;05-02-2023;5;TARJETA_DEBITO;0;0
5796;118219;03-02-2023;04-02-2023;5;TARJETA_CREDITO;0;0
5797;2709854;03-02-2023;05-02-2023;75;TARJETA_CREDITO;1;2
5798;38453;04-02-2023;08-02-2023;4;TARJETA_CREDITO;0;0
5799;38202;04-02-2023;06-02-2023;4;TARJETA_CREDITO;0;0
5800;127876;04-02-2023;07-02-2023;3;TARJETA_DEBITO;0;0
5801;87842;04-02-2023;08-02-2023;3;TARJETA_CREDITO;0;0
5802;177574;04-02-2023;07-02-2023;1;TARJETA_CREDITO;0;0
5803;654511;04-02-2023;10-02-2023;10;TARJETA_DEBITO;0;7
5804;585138;04-02-2023;05-02-2023;8;TARJETA_CREDITO;0;9
5805;652573;04-02-2023;08-02-2023;10;TARJETA_CREDITO;0;6
5806;594448;04-02-2023;10-02-2023;9;TARJETA_CREDITO;1;6
5807;8498688;04-02-2023;10-02-2023;90;TARJETA_CREDITO;1;5
5808;73101;05-02-2023;11-02-2023;3;TARJETA_CREDITO;0;0
5809;189201;05-02-2023;09-02-2023;4;TARJETA_CREDITO;0;0
5810;116234;05-02-2023;08-02-2023;2;TARJETA_CREDITO;0;0
5811;100633;05-02-2023;07-02-2023;1;TARJETA_CREDITO;0;0
5812;133644;05-02-2023;09-02-2023;1;TARJETA_DEBITO;0;0
5813;164945;05-02-2023;06-02-2023;1;TARJETA_DEBITO;0;0
5814;693129;05-02-2023;07-02-2023;4;TARJETA_CREDITO;0;7
5815;3756967;05-02-2023;06-02-2023;2;TARJETA_CREDITO;1;0
5816;35618;06-02-2023;07-02-2023;1;TARJETA_CREDITO;0;0
5817;58116;06-02-2023;11-02-2023;3;TARJETA_DEBITO;0;0
5818;123751;06-02-2023;08-02-2023;3;TARJETA_CREDITO;0;0
5819;144995;06-02-2023;09-02-2023;5;TARJETA_CREDITO;0;8
5820;673529;06-02-2023;08-02-2023;4;TARJETA_CREDITO;0;4
5821;251572;06-02-2023;08-02-2023;6;TARJETA_CREDITO;0;5
5822;240057;06-02-2023;07-02-2023;3;TARJETA_DEBITO;0;10
5823;825660;06-02-2023;12-02-2023;6;TARJETA_DEBITO;1;10
5824;5093733;06-02-2023;09-02-2023;58;TARJETA_DEBITO;1;6
5825;117229;07-02-2023;11-02-2023;1;TARJETA_CREDITO;0;0
5826;102937;07-02-2023;10-02-2023;3;TARJETA_DEBITO;0;0
5827;77808;07-02-2023;09-02-2023;2;TARJETA_CREDITO;0;0
5828;198288;07-02-2023;10-02-2023;2;TARJETA_CREDITO;0;0
5829;14340;07-02-2023;08-02-2023;1;TARJETA_CREDITO;0;0
5830;80820;07-02-2023;12-02-2023;4;TARJETA_CREDITO;0;0
5831;195538;07-02-2023;12-02-2023;4;TARJETA_CREDITO;0;0
5832;915143;07-02-2023;08-02-2023;8;TARJETA_CREDITO;0;3
5833;756411;07-02-2023;12-02-2023;3;TARJETA_DEBITO;0;3
5834;614867;07-02-2023;11-02-2023;8;TARJETA_CREDITO;0;9
5835;587465;07-02-2023;10-02-2023;2;TARJETA_CREDITO;1;9
5836;376041;07-02-2023;10-02-2023;10;TARJETA_CREDITO;1;7
5837;167569;08-02-2023;14-02-2023;4;TARJETA_CREDITO;0;0
5838;88785;08-02-2023;10-02-2023;1;TARJETA_DEBITO;0;0
5839;152171;08-02-2023;13-02-2023;4;TARJETA_CREDITO;0;0
5840;184525;08-02-2023;13-02-2023;5;TARJETA_CREDITO;0;0
5841;100661;08-02-2023;10-02-2023;5;TARJETA_DEBITO;0;0
5842;27369;08-02-2023;13-02-2023;2;TARJETA_CREDITO;0;0
5843;85343;08-02-2023;10-02-2023;3;TARJETA_CREDITO;0;0
5844;817431;08-02-2023;10-02-2023;2;TARJETA_DEBITO;0;8
5845;228087;08-02-2023;09-02-2023;4;TARJETA_CREDITO;0;8
5846;7850552;08-02-2023;09-02-2023;50;TARJETA_CREDITO;1;4
5847;167691;09-02-2023;13-02-2023;5;TARJETA_CREDITO;0;0
5848;48811;09-02-2023;10-02-2023;2;TARJETA_DEBITO;0;0
5849;113200;09-02-2023;15-02-2023;3;TARJETA_CREDITO;0;0
5850;107398;09-02-2023;15-02-2023;2;TARJETA_CREDITO;0;0
5851;142279;09-02-2023;12-02-2023;3;TARJETA_DEBITO;0;0
5852;710163;09-02-2023;15-02-2023;8;TARJETA_CREDITO;0;7
5853;446511;09-02-2023;13-02-2023;5;TARJETA_CREDITO;0;7
5854;637141;09-02-2023;11-02-2023;8;TARJETA_DEBITO;1;9
5855;695741;09-02-2023;12-02-2023;9;TARJETA_CREDITO;1;0
5856;109063;10-02-2023;11-02-2023;5;TARJETA_CREDITO;0;0
5857;19335;10-02-2023;14-02-2023;5;TARJETA_CREDITO;0;0
5858;94111;10-02-2023;15-02-2023;4;TARJETA_CREDITO;0;0
5859;110842;10-02-2023;11-02-2023;4;TARJETA_CREDITO;0;0
5860;155272;10-02-2023;14-02-2023;4;TARJETA_DEBITO;0;0
5861;173645;10-02-2023;15-02-2023;1;TARJETA_CREDITO;0;0
5862;596445;10-02-2023;16-02-2023;1;TARJETA_CREDITO;0;6
5863;359183;10-02-2023;11-02-2023;2;TARJETA_CREDITO;0;3
5864;187454;10-02-2023;12-02-2023;8;TARJETA_CREDITO;0;5
5865;68865;11-02-2023;13-02-2023;3;TARJETA_DEBITO;0;0
5866;67913;11-02-2023;13-02-2023;4;TARJETA_DEBITO;0;0
5867;122756;11-02-2023;12-02-2023;1;TARJETA_CREDITO;0;0
5868;195128;11-02-2023;15-02-2023;2;TARJETA_DEBITO;0;0
5869;174713;11-02-2023;13-02-2023;1;TARJETA_CREDITO;0;0
5870;253749;11-02-2023;17-02-2023;2;TARJETA_CREDITO;0;9
5871;506100;11-02-2023;15-02-2023;3;TARJETA_CREDITO;0;1
5872;348435;11-02-2023;15-02-2023;3;TARJETA_CREDITO;1;7
5873;33441;12-02-2023;13-02-2023;1;TARJETA_CREDITO;0;0
5874;88798;12-02-2023;16-02-2023;1;TARJETA_CREDITO;0;0
5875;132395;12-02-2023;16-02-2023;2;TARJETA_DEBITO;0;0
5876;40583;12-02-2023;17-02-2023;2;TARJETA_CREDITO;0;0
5877;11485;12-02-2023;15-02-2023;5;TARJETA_CREDITO;0;0
5878;125412;12-02-2023;15-02-2023;5;TARJETA_CREDITO;0;0
5879;55211;12-02-2023;18-02-2023;2;TARJETA_CREDITO;0;0
5880;642056;12-02-2023;13-02-2023;6;TARJETA_CREDITO;0;10
5881;264868;12-02-2023;17-02-2023;2;TARJETA_CREDITO;0;4
5882;2641916;12-02-2023;13-02-2023;84;TARJETA_CREDITO;1;7
5883;133967;13-02-2023;14-02-2023;2;TARJETA_CREDITO;0;0
5884;94110;13-02-2023;14-02-2023;2;TARJETA_CREDITO;0;0
5885;59308;13-02-2023;15-02-2023;4;TARJETA_CREDITO;0;0
5886;51609;13-02-2023;18-02-2023;1;TARJETA_CREDITO;0;0
5887;61043;13-02-2023;17-02-2023;1;TARJETA_CREDITO;0;0
5888;95982;13-02-2023;19-02-2023;1;TARJETA_DEBITO;0;0
5889;169594;13-02-2023;18-02-2023;3;TARJETA_CREDITO;0;0
5890;144803;13-02-2023;15-02-2023;2;TARJETA_CREDITO;0;0
5891;111990;13-02-2023;17-02-2023;1;TARJETA_CREDITO;0;0
5892;22360;13-02-2023;16-02-2023;1;TARJETA_CREDITO;0;0
5893;440760;13-02-2023;16-02-2023;3;TARJETA_CREDITO;0;8
5894;566218;13-02-2023;15-02-2023;8;TARJETA_CREDITO;1;1
5895;5284096;13-02-2023;15-02-2023;33;TARJETA_CREDITO;1;9
5896;22986;14-02-2023;19-02-2023;1;TARJETA_CREDITO;0;0
5897;84017;14-02-2023;20-02-2023;1;TARJETA_CREDITO;0;0
5898;136130;14-02-2023;17-02-2023;3;TARJETA_CREDITO;0;0
5899;228641;14-02-2023;17-02-2023;7;TARJETA_CREDITO;0;4
5900;577060;14-02-2023;20-02-2023;10;TARJETA_CREDITO;0;9
5901;322558;14-02-2023;15-02-2023;5;TARJETA_CREDITO;0;4
5902;751634;14-02-2023;20-02-2023;4;TARJETA_CREDITO;0;4
